,A.0_ID flood wave shape,A.1_Bmax,A.1_Brate,A.1_pfail,A.2_Bmax,A.2_Brate,A.2_pfail,A.3_Bmax,A.3_Brate,A.3_pfail,A.4_Bmax,A.4_Brate,A.4_pfail,A.5_Bmax,A.5_Brate,A.5_pfail,discount rate 0,discount rate 1,discount rate 2,0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,scenario,policy,model
7386,52,31.57618440473192,10.0,0.15415528035908033,84.21060533584743,1.0,0.4398704104020265,140.59697772616238,1.0,0.08509687607373792,235.53338749956382,10.0,0.8565134661965007,139.74921226998688,10.0,0.8093356273941662,3.5,1.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,3,0,0,1,1,3,3,0,0,386,1504,dikesnet
7387,107,95.64755911317502,10.0,0.03438604692893664,195.15274207432427,10.0,0.05186703053207496,284.567028139729,1.0,0.4744060155247827,127.24160488268194,1.0,0.3356840752632204,129.72459059004575,1.5,0.40917850947225354,4.5,2.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,3,0,0,1,1,3,3,0,0,387,1504,dikesnet
7388,42,201.89755976018984,1.5,0.26607072972326606,290.6774653444456,10.0,0.5455828662752764,298.0241306776749,1.5,0.07530447832025527,66.8460411644556,1.0,0.8381304791716975,93.27868491415616,10.0,0.36427024836060945,3.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,3,0,0,1,1,3,3,0,0,388,1504,dikesnet
7389,39,325.86848487445053,1.0,0.887714845903553,223.73356115488932,1.5,0.7387854755186916,67.73756472568505,10.0,0.8133412038648574,144.51272100146224,10.0,0.6401764832405065,123.75166153768966,1.5,0.27330209240744086,2.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,3,0,0,1,1,3,3,0,0,389,1504,dikesnet
7390,115,272.4377009739786,1.0,0.1802081810051821,134.9395936420555,10.0,0.37692534613303036,223.98575917672213,1.0,0.19324258000897693,338.252597770075,1.5,0.20600993502187925,118.42560939369768,10.0,0.07658036727138906,3.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,3,0,0,1,1,3,3,0,0,390,1504,dikesnet
7391,98,336.17890802625607,1.5,0.06877050886778992,269.60526186717345,10.0,0.02502969980709838,148.90971419751594,1.0,0.045892675909812254,227.57722266497717,1.5,0.7050466932903704,285.45014860101475,1.5,0.4849458545280156,1.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,3,0,0,1,1,3,3,0,0,391,1504,dikesnet
7392,81,186.98949313275847,10.0,0.9950487485219275,249.57819991671997,1.0,0.17646362799379472,330.0749006688687,1.0,0.11731408737001685,180.44982846283006,1.5,0.9398116006893482,41.0540211646377,1.0,0.2768724643333138,2.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,3,0,0,1,1,3,3,0,0,392,1504,dikesnet
7393,52,53.39485185249039,1.5,0.12195840023685205,182.62853729035842,10.0,0.768844314087265,285.3274308871887,1.0,0.9912398039793919,133.79163483471433,10.0,0.6889543273225464,338.02449123480983,1.5,0.35210654316456624,1.5,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,3,0,0,1,1,3,3,0,0,393,1504,dikesnet
7394,131,332.92117985603494,10.0,0.11943308415726862,136.82461524866267,10.0,0.8089800112324207,147.8057461247976,10.0,0.923090514358255,124.31268709992067,10.0,0.5687236864579014,238.11008835330267,10.0,0.11118960611991564,3.5,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,3,0,0,1,1,3,3,0,0,394,1504,dikesnet
7395,59,132.20394769110936,1.0,0.1615186008658498,226.57536786127685,1.5,0.09674188695441724,291.78615105194393,1.5,0.4232578443282874,37.01196149596996,1.5,0.5526025780273633,78.31611637315586,1.5,0.08554382706749672,1.5,1.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,3,0,0,1,1,3,3,0,0,395,1504,dikesnet
7396,64,164.03922029585593,1.0,0.5140961787303779,312.730668627613,10.0,0.6451305992414303,308.93275707105,10.0,0.5855182238472364,249.4074364366048,1.5,0.6477819107597953,110.55202498814072,1.5,0.2787125188059871,1.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,3,0,0,1,1,3,3,0,0,396,1504,dikesnet
7397,69,346.4331637763078,1.5,0.9592183861388418,136.29112513416382,1.0,0.22465649692717024,98.54622216071347,1.5,0.15426112866335837,322.46825534858283,10.0,0.1265038188433593,197.2456852077097,1.0,0.9172373308592408,2.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,3,0,0,1,1,3,3,0,0,397,1504,dikesnet
7398,109,121.18107472701801,10.0,0.254431071919161,130.14354617480274,10.0,0.4708848279454822,205.03359529542334,1.5,0.13149788151248265,274.26964186194783,1.5,0.02458950289630654,280.35314997161845,1.5,0.35463280259768654,1.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,3,0,0,1,1,3,3,0,0,398,1504,dikesnet
7399,45,46.98094864122421,1.5,0.5594298074975833,33.762904373402336,1.5,0.4484099496147298,206.19409104227586,1.5,0.8243663556003117,209.88370873349828,1.0,0.7941394460115182,318.5359691112443,1.5,0.06339284628410657,2.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,3,0,0,1,1,3,3,0,0,399,1504,dikesnet
7400,107,103.62529706108796,1.5,0.9924363583624232,339.2276381248512,10.0,0.13151979004153408,311.09663019609485,1.5,0.5840646088597021,213.15846081084484,1.5,0.35346537226199287,188.17163060331185,1.5,0.6609200372707201,1.5,2.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,3,0,0,1,1,3,3,0,0,400,1504,dikesnet
7401,15,339.0777017687034,10.0,0.8012621564051521,54.05668187759609,1.5,0.7063068338906661,182.37984597335674,1.5,0.5511909159015959,164.1186737518156,10.0,0.15905041376882334,210.7181806633115,10.0,0.8137213683593532,4.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,3,0,0,1,1,3,3,0,0,401,1504,dikesnet
7402,28,58.983344585718825,1.5,0.03612926236688838,137.96116836649713,1.0,0.047741701983133204,184.83181256426906,1.5,0.8874082309684442,108.87886099051303,1.0,0.035047485984865685,167.33694280986754,1.5,0.6574767396834087,2.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,3,0,0,1,1,3,3,0,0,402,1504,dikesnet
7403,51,300.3035564904043,1.5,0.140691493826622,126.82361636981508,1.0,0.6894155666691214,119.70349623621742,1.5,0.20558296257133152,263.57428873741384,1.0,0.5895429541626093,72.26555486435129,1.5,0.27997749898233115,4.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,3,0,0,1,1,3,3,0,0,403,1504,dikesnet
7404,59,93.48766351151409,1.0,0.7751825849095063,220.4956729125465,10.0,0.06492315781872551,73.08547762346805,10.0,0.8173448234498831,102.29239946074878,1.5,0.7307413390288677,338.6217979615569,1.0,0.36995282243557864,4.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,3,0,0,1,1,3,3,0,0,404,1504,dikesnet
7405,101,347.52651482666033,10.0,0.45003996106349065,91.64620633619126,10.0,0.4987115474982591,187.7287485412817,1.0,0.01959641844256132,33.634140584912615,10.0,0.48715041925718333,147.48355715440744,1.0,0.3252970070896102,4.5,3.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,3,0,0,1,1,3,3,0,0,405,1504,dikesnet
7406,38,318.38105345583807,1.5,0.4859106268808916,261.6363135779144,1.0,0.9287496480191642,129.76878789580041,10.0,0.7752574440527383,110.8283172459617,1.5,0.48985806239967195,326.50236685411943,10.0,0.8785631180099148,3.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,3,0,0,1,1,3,3,0,0,406,1504,dikesnet
7407,99,161.90569333752154,1.0,0.3696036417393424,270.92046103181247,10.0,0.6995975126139179,224.5213567598787,10.0,0.5237026942162012,286.9987422358729,1.5,0.5027176892831305,335.3108994639548,1.5,0.822948870610883,1.5,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,3,0,0,1,1,3,3,0,0,407,1504,dikesnet
7408,100,305.96074306924453,1.5,0.40193377932761204,312.03800747383895,10.0,0.20751883038653443,323.25390346309314,10.0,0.7658096601159569,137.90933998899413,1.5,0.2969263655432391,245.82117541355353,1.5,0.6085663513048518,4.5,1.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,3,0,0,1,1,3,3,0,0,408,1504,dikesnet
7409,95,298.28602757077056,10.0,0.08544261567574174,64.53219061940197,1.5,0.09869290914148782,171.47851291874585,1.0,0.6434271176208726,91.80718186998602,10.0,0.7183798796302215,314.84283601442127,1.0,0.21871270735259732,3.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,3,0,0,1,1,3,3,0,0,409,1504,dikesnet
7410,82,311.7170619426543,1.0,0.5160533698128249,239.08749204719726,10.0,0.4644238793139147,240.29421541856394,1.5,0.3873700725910131,235.36255034206204,1.0,0.044310821726886336,278.9941732942393,1.5,0.8286220139580919,2.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,3,0,0,1,1,3,3,0,0,410,1504,dikesnet
7411,8,80.82752135843495,1.5,0.33986122529004453,56.30777199843587,10.0,0.7591136354401589,136.55838028426305,1.5,0.29582876863835295,315.1431403195498,1.0,0.944929116863089,117.76394683507971,10.0,0.781277866174424,2.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,3,0,0,1,1,3,3,0,0,411,1504,dikesnet
7412,112,338.2240872512341,1.0,0.26045838857671066,168.4762054591084,1.0,0.4108902004755795,254.3670651358063,1.0,0.49081623195150687,225.6829352170032,10.0,0.8002996468790253,216.13164426029982,1.0,0.9062627371536401,1.5,1.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,3,0,0,1,1,3,3,0,0,412,1504,dikesnet
7413,7,194.3870045482517,1.0,0.9440956603549094,345.93856639224015,1.0,0.32054105314077624,274.5759826095501,1.0,0.973875192532429,188.9052206898482,1.0,0.5254851473120712,210.03608218913138,1.5,0.30455424968596106,1.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,3,0,0,1,1,3,3,0,0,413,1504,dikesnet
7414,33,291.3967958737663,1.0,0.19970401507193256,253.24816500778536,1.5,0.6339363764232092,152.85831764486142,1.0,0.36044471974497744,62.07878901683479,10.0,0.06781016420942085,176.91628554288008,1.0,0.21167143274081765,3.5,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,3,0,0,1,1,3,3,0,0,414,1504,dikesnet
7415,44,36.017000746217605,1.5,0.5465459348815749,223.5549719001962,10.0,0.2011063629182314,53.78629344980817,1.5,0.9957033763615044,253.37191330638748,1.5,0.02502605072560382,342.64140718796887,10.0,0.3039880541950763,4.5,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,3,0,0,1,1,3,3,0,0,415,1504,dikesnet
7416,126,308.684233092739,1.0,0.06141619386601703,347.42659927504894,10.0,0.7547473294866116,295.3315206090708,1.5,0.3846369846035974,269.5579715426735,1.5,0.10701797728764645,96.95683528124637,10.0,0.102493845036533,4.5,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,3,0,0,1,1,3,3,0,0,416,1504,dikesnet
7417,76,64.84263227735528,10.0,0.032595688459893205,81.90212897020452,1.0,0.2276005339353815,269.46023426963865,1.0,0.22918068237989403,111.81780797842782,10.0,0.05803895051345579,312.3045094645305,1.0,0.31176233428018907,1.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,3,0,0,1,1,3,3,0,0,417,1504,dikesnet
7418,24,67.97504249780707,1.0,0.9941372152470198,148.88245902899376,1.0,0.3755912294196614,296.937862805354,1.5,0.0202395130333806,148.71884619144822,10.0,0.7152455853296096,75.48103106993136,10.0,0.19654323491832504,2.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,3,0,0,1,1,3,3,0,0,418,1504,dikesnet
7419,76,258.30235553964013,1.0,0.4416598628823602,87.89476530191219,10.0,0.5315782358396439,75.12881615028894,10.0,0.36262695613932333,301.7485970069232,10.0,0.3900030328727081,120.69076429812111,1.5,0.18905058469117667,1.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,3,0,0,1,1,3,3,0,0,419,1504,dikesnet
7420,83,233.56710561012778,10.0,0.6938533122692888,244.5959731248637,1.0,0.5303197748264413,128.17614383667143,1.5,0.6743564181924848,187.8565099202639,10.0,0.09448223614061187,50.811308861824585,10.0,0.8124576216340297,4.5,3.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,3,0,0,1,1,3,3,0,0,420,1504,dikesnet
7421,110,183.5013723731964,10.0,0.11880356814971843,152.9833369901813,10.0,0.8711882137842539,133.84963539033654,1.5,0.17014049725114047,283.5503720953255,1.5,0.34841906747471874,170.48526176238582,1.0,0.41942687292221803,3.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,3,0,0,1,1,3,3,0,0,421,1504,dikesnet
7422,105,175.23995441605672,10.0,0.33129594602793283,211.0620180834353,10.0,0.10920474184324609,145.14224307218592,1.0,0.011265856443848006,68.21280785023387,1.5,0.21172677965851502,61.54031274895932,1.0,0.6376848716727542,1.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,3,0,0,1,1,3,3,0,0,422,1504,dikesnet
7423,50,106.86039428257429,1.0,0.4402442962505638,229.7779650222644,1.5,0.30862196173960216,79.44427706011369,10.0,0.4616683512787511,230.5948443794297,1.0,0.23848361184639433,279.96579291358495,1.5,0.9733735522365302,2.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,3,0,0,1,1,3,3,0,0,423,1504,dikesnet
7424,18,276.3660968703924,10.0,0.9370088131612054,271.0834072870605,1.5,0.3213030264862552,60.600186984599524,1.0,0.0892026091862441,49.02775841032737,10.0,0.6390034815007292,244.26949179109056,10.0,0.4824568950364968,3.5,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,3,0,0,1,1,3,3,0,0,424,1504,dikesnet
7425,120,56.41789718090422,1.0,0.40527773478162127,230.24197388957006,10.0,0.27075169066854293,236.6077557372741,1.5,0.059581842424188305,145.9915698911309,1.0,0.4497098215633097,54.75229259243096,10.0,0.17570155884725777,4.5,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,3,0,0,1,1,3,3,0,0,425,1504,dikesnet
7426,106,134.06622552672664,1.5,0.23142479729893425,119.3482885386882,1.0,0.6399408252023319,138.4536095310707,1.5,0.6829518048555479,221.08329503606865,1.0,0.42297018595790076,197.46926849450492,1.5,0.6702573822771261,3.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,3,0,0,1,1,3,3,0,0,426,1504,dikesnet
7427,11,183.9506773355863,10.0,0.5342358986336325,96.93121780379869,10.0,0.7238392902908916,220.08601877073568,1.0,0.6728360237275814,130.36431882885802,1.0,0.2766104769791769,224.54708894410373,1.5,0.8020754688110321,4.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,3,0,0,1,1,3,3,0,0,427,1504,dikesnet
7428,104,66.78502866434907,10.0,0.03097181232857791,56.880138836222,10.0,0.686084123177431,339.41237246501055,1.5,0.5273954366294263,83.9259274034649,1.0,0.2363387007312943,198.52023369842072,1.0,0.9088708455740138,1.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,3,0,0,1,1,3,3,0,0,428,1504,dikesnet
7429,99,75.10356908102256,1.5,0.6854167770042999,251.49865284469524,10.0,0.7804827987097527,85.4079832373564,1.5,0.7981410831040303,251.45934084334073,1.5,0.7719452491427292,59.29616439873251,10.0,0.9690451095697974,2.5,2.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,3,0,0,1,1,3,3,0,0,429,1504,dikesnet
7430,129,122.92899609078174,1.0,0.8844784893705614,180.6991550330814,1.5,0.6279260351939846,148.603085629543,1.5,0.7448985104461434,328.3578088778177,1.0,0.7120959213660011,232.28197343224636,1.5,0.8167793405955919,3.5,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,3,0,0,1,1,3,3,0,0,430,1504,dikesnet
7431,3,86.38808665537974,1.0,0.4830743669256054,75.08056347763616,1.5,0.6903473870992176,161.9623312546903,10.0,0.4091166388954473,165.8528074330383,1.0,0.13354759715357983,192.68229023696898,1.5,0.028370490023005603,1.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,3,0,0,1,1,3,3,0,0,431,1504,dikesnet
7432,63,305.0795728265546,1.5,0.17778743103102856,192.0670171740407,10.0,0.6879904033876189,197.41220877053178,10.0,0.8323518909619122,145.12642382063433,1.5,0.7798008124636459,227.21777881774204,10.0,0.050705538098544965,1.5,4.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,3,0,0,1,1,3,3,0,0,432,1504,dikesnet
7433,85,227.7914571136988,1.5,0.7865953847085689,211.15022129834344,10.0,0.98176407554296,153.80377606688273,1.5,0.4623778556521569,96.11364102000482,1.0,0.3783465118574712,135.27209397828847,10.0,0.8749572652483079,1.5,2.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,3,0,0,1,1,3,3,0,0,433,1504,dikesnet
7434,11,315.5757583579096,1.5,0.5178117396504375,108.38542586042684,1.5,0.9821224518902215,177.09506994143175,10.0,0.7345908233745808,102.73777257696781,1.0,0.3341692609291907,114.46221525791523,1.0,0.9396628342890633,3.5,1.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,3,0,0,1,1,3,3,0,0,434,1504,dikesnet
7435,132,106.48893710472686,10.0,0.7749132578684599,280.4296261802072,1.0,0.05710412596259369,284.3108358006435,1.0,0.02614472982249358,56.12128241939775,10.0,0.02760863567504798,140.3848886356639,10.0,0.05644566326045847,2.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,3,0,0,1,1,3,3,0,0,435,1504,dikesnet
7436,48,128.92943761206453,10.0,0.5634767451504381,48.030447975710274,1.0,0.16904405253268528,53.673116283152794,1.0,0.873303433648451,104.49768850781565,1.5,0.8881822235959819,319.8503073994371,1.5,0.8613684730591464,4.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,3,0,0,1,1,3,3,0,0,436,1504,dikesnet
7437,18,274.9733984298693,1.5,0.600476125918718,301.25960503250866,1.0,0.45432659041669654,59.665329894161275,1.5,0.9819380359480302,80.44073569082244,1.5,0.37493597041057075,227.08896935311805,1.0,0.6022720645048648,4.5,1.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,3,0,0,1,1,3,3,0,0,437,1504,dikesnet
7438,131,264.6599777713734,10.0,0.0035697796909261717,167.56489263865447,1.5,0.1895558932187833,137.48100356528187,1.0,0.8648116844128741,131.34963451069711,10.0,0.6385332605441338,189.972062566929,1.0,0.3609041513611041,1.5,1.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,3,0,0,1,1,3,3,0,0,438,1504,dikesnet
7439,76,297.86334008472227,1.5,0.34673886277352334,91.28928909866869,1.0,0.7790845863343687,334.1689085649425,1.5,0.3747778335168309,217.72661942458205,1.5,0.33007167510472746,127.16860819683313,1.5,0.08462160662914346,3.5,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,3,0,0,1,1,3,3,0,0,439,1504,dikesnet
7440,57,79.99599618099671,1.5,0.9354254012883367,202.37755548783568,1.5,0.9441461439873757,242.32674005108467,1.5,0.8034455341122675,175.44445149899076,10.0,0.5665842146561612,179.1464718034104,1.0,0.9102970482308791,4.5,4.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,3,0,0,1,1,3,3,0,0,440,1504,dikesnet
7441,30,30.554407764037407,10.0,0.21826237651619357,349.3262528980508,1.0,0.3453827049838815,206.356256334801,10.0,0.4775277671769959,232.73188598092605,1.0,0.019392454974722185,308.7503952784,10.0,0.1391883052658176,3.5,2.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,3,0,0,1,1,3,3,0,0,441,1504,dikesnet
7442,15,117.42414528176647,10.0,0.09029653640220528,115.94375323413703,10.0,0.3318310556147828,207.8057556259891,10.0,0.8236652726701751,200.64616123202316,1.0,0.6866899550413295,307.66362348060375,1.0,0.01656890881580755,1.5,1.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,3,0,0,1,1,3,3,0,0,442,1504,dikesnet
7443,72,308.9563899606062,1.5,0.8405408171152337,32.772912417665005,1.5,0.19747193586539052,255.56911536580398,1.5,0.9377737964154853,153.49892833175244,10.0,0.1483375989490051,113.70588505989488,1.5,0.24558673653073515,4.5,4.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,3,0,0,1,1,3,3,0,0,443,1504,dikesnet
7444,124,62.46096657567182,1.0,0.32840968350829464,133.41079725699177,1.5,0.14455725616574921,43.30005516040276,1.5,0.1826703017525747,201.4871286176501,1.5,0.5273259874888931,329.3153315806461,10.0,0.5745923346886506,4.5,1.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,3,0,0,1,1,3,3,0,0,444,1504,dikesnet
7445,0,198.17058277056347,10.0,0.4940419136588787,315.6497554482757,1.0,0.33547092425391606,78.68246909363715,1.0,0.22188286139472385,112.14540871007124,10.0,0.07002824196570924,257.7578366624373,1.5,0.8181149066815008,3.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,3,0,0,1,1,3,3,0,0,445,1504,dikesnet
7446,5,115.91661895109517,10.0,0.6867883980817414,201.34949101991296,10.0,0.5049273453728408,267.50563634206566,10.0,0.05602953744346352,119.74879208544908,1.5,0.6782732679691404,90.10856193593679,1.0,0.22359562924263016,4.5,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,3,0,0,1,1,3,3,0,0,446,1504,dikesnet
7447,115,283.1960486978609,1.0,0.09980254796338561,297.3731031914026,1.5,0.34041965675823344,253.30256338981482,10.0,0.004019167161595316,342.23792605620594,10.0,0.023121373550446453,64.46783971534472,1.5,0.8215478565511313,2.5,2.5,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,3,0,0,1,1,3,3,0,0,447,1504,dikesnet
7448,53,133.20791649263393,1.5,0.30588455305053575,215.0363875517026,1.5,0.5465287909561499,104.93466352691856,1.5,0.7427778609159452,269.79691023880366,1.5,0.9580575895521233,302.16679261652223,1.5,0.7266078429727543,3.5,2.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,3,0,0,1,1,3,3,0,0,448,1504,dikesnet
7449,125,39.51015006172425,10.0,0.1060212664869002,207.74170448432642,1.0,0.24324894661133065,93.72897003539897,1.0,0.9485410624282572,34.76736851891752,1.5,0.4368270331333613,163.34104497464983,1.5,0.24039503610628715,1.5,4.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,3,0,0,1,1,3,3,0,0,449,1504,dikesnet
7450,100,128.0622526553608,1.0,0.8075406982679368,305.3712311646047,10.0,0.5817331441552094,160.72113613142054,10.0,0.3545120042685715,344.19812255690766,10.0,0.6507254627558182,226.23586610201002,1.5,0.06936354336970817,3.5,3.5,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,3,0,0,1,1,3,3,0,0,450,1504,dikesnet
7451,65,208.49057937536958,10.0,0.5132968426129095,255.77313735857467,10.0,0.5106028097235645,127.70198728666765,10.0,0.6807457934487325,148.3555659001733,1.0,0.4145837711254514,349.22553635431944,1.5,0.12087206247355745,1.5,1.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,3,0,0,1,1,3,3,0,0,451,1504,dikesnet
7452,13,253.44638797347085,1.0,0.2801200323070764,49.03309947615371,10.0,0.1965505091904664,240.65124534418956,1.0,0.8310322240492249,112.46989797839176,1.5,0.5795675197808556,187.31392835833543,10.0,0.32925420551012474,1.5,1.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,3,0,0,1,1,3,3,0,0,452,1504,dikesnet
7453,61,316.0028973387422,1.0,0.8163448149097146,209.02453248053746,1.5,0.2958770708721568,341.1337988078189,1.5,0.4691049775273689,296.0310907201181,1.5,0.4597054344363399,101.19318600607386,1.5,0.1335998284422636,4.5,2.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,3,0,0,1,1,3,3,0,0,453,1504,dikesnet
7454,85,69.10698282027997,10.0,0.8922725875408372,76.62679598128972,10.0,0.24038147499430165,110.96045077848125,1.0,0.5146401643078127,236.4864527169678,10.0,0.6878042790897334,196.38631750248624,10.0,0.21991084847327622,2.5,3.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,3,0,0,1,1,3,3,0,0,454,1504,dikesnet
